user_id,age,state,has_email,signup_date,contract_id,contract_signup_date,product,device_rented,attempted_at_utc,picked_up,campaign_id
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2025-11-11T20:00:00Z,False,27
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2025-11-16T13:00:00Z,False,40
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2025-11-19T14:00:00Z,False,36
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2025-12-03T19:00:00Z,False,10
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2025-12-08T17:00:00Z,True,39
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2025-12-11T18:00:00Z,False,4
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2025-12-28T13:00:00Z,False,21
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2025-12-30T17:00:00Z,True,42
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-01-13T23:00:00Z,False,42
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-01-23T20:00:00Z,False,15
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-02-19T14:00:00Z,False,50
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-02-22T19:00:00Z,False,26
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-02-28T00:00:00Z,True,21
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-03-04T19:00:00Z,True,38
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-03-10T23:00:00Z,True,33
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-03-16T16:00:00Z,True,32
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-04-01T20:00:00Z,False,33
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-04-10T23:00:00Z,False,7
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-04-24T22:00:00Z,False,16
7,53,VA,False,2025-07-26,7,2025-07-26,internet,True,2026-04-26T18:00:00Z,True,38
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2025-11-11T21:00:00Z,True,11
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2025-11-30T00:00:00Z,False,12
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2025-12-04T17:00:00Z,False,40
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2025-12-11T21:00:00Z,False,35
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2025-12-24T22:00:00Z,False,36
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2025-12-25T21:00:00Z,True,48
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2025-12-28T21:00:00Z,True,28
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2026-01-03T13:00:00Z,True,32
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2026-01-21T23:00:00Z,False,22
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2026-01-29T13:00:00Z,False,6
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2026-02-18T13:00:00Z,False,37
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2026-02-26T16:00:00Z,True,41
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2026-03-08T23:00:00Z,False,50
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2026-03-09T18:00:00Z,False,24
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2026-03-27T22:00:00Z,True,39
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2026-03-28T13:00:00Z,True,42
8,51,CT,False,2025-11-07,8,2025-11-07,internet,False,2026-04-23T13:00:00Z,True,25
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2025-12-30T16:00:00Z,False,23
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-01-23T01:00:00Z,False,42
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-01-25T17:00:00Z,False,23
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-02-13T20:00:00Z,False,11
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-03-03T00:00:00Z,True,48
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-03-13T17:00:00Z,False,5
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-03-15T21:00:00Z,False,17
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-03-16T23:00:00Z,False,29
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-03-17T17:00:00Z,True,19
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-03-18T15:00:00Z,False,50
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-03-29T19:00:00Z,False,48
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-04-19T17:00:00Z,False,17
10,46,TX,True,2025-12-30,10,2025-12-30,mobile,False,2026-04-28T16:00:00Z,False,30
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-01-01T18:00:00Z,False,24
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-01-03T15:00:00Z,False,17
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-01-09T23:00:00Z,True,21
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-01-11T23:00:00Z,True,7
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-01-17T19:00:00Z,False,12
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-01-26T20:00:00Z,False,24
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-02-03T23:00:00Z,True,25
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-02-11T20:00:00Z,False,19
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-03-17T22:00:00Z,False,7
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-03-19T18:00:00Z,False,34
11,35,OH,True,2025-12-17,11,2025-12-17,internet,False,2026-04-19T21:00:00Z,False,34
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-01-26T01:00:00Z,False,13
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-01-29T19:00:00Z,False,9
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-01-31T00:00:00Z,False,9
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-02-12T15:00:00Z,False,44
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-02-14T17:00:00Z,False,13
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-02-15T19:00:00Z,False,16
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-02-27T02:00:00Z,True,5
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-03-02T20:00:00Z,False,15
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-03-19T01:00:00Z,False,33
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-03-23T01:00:00Z,False,9
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-03-25T16:00:00Z,False,10
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-04-05T19:00:00Z,False,46
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-04-10T17:00:00Z,False,27
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-04-26T01:00:00Z,False,15
13,25,TX,True,2026-01-23,13,2026-01-23,mobile,True,2026-04-26T15:00:00Z,False,7
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-07-18T17:00:00Z,True,39
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-07-21T20:00:00Z,True,11
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-07-24T20:00:00Z,True,46
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-08-27T21:00:00Z,True,41
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-08-28T18:00:00Z,True,34
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-09-03T14:00:00Z,False,2
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-09-04T16:00:00Z,False,20
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-09-19T20:00:00Z,False,5
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-09-23T18:00:00Z,False,28
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-09-27T18:00:00Z,False,40
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-10-11T18:00:00Z,True,29
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-10-24T22:00:00Z,True,33
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-10-27T13:00:00Z,False,40
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-11-21T19:00:00Z,False,46
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-12-21T23:00:00Z,True,8
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2025-12-29T23:00:00Z,True,12
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2026-01-01T22:00:00Z,True,45
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2026-01-06T19:00:00Z,False,21
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2026-02-11T16:00:00Z,False,35
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2026-02-15T23:00:00Z,True,10
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2026-03-01T00:00:00Z,True,38
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2026-03-21T15:00:00Z,False,15
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2026-03-25T20:00:00Z,False,24
14,49,OH,False,2025-07-17,14,2025-07-17,mobile,True,2026-04-17T16:00:00Z,False,43
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2025-08-20T16:00:00Z,False,10
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2025-09-11T20:00:00Z,False,24
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2025-09-16T21:00:00Z,False,40
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2025-09-19T23:00:00Z,False,4
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2025-10-01T19:00:00Z,False,12
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2025-11-08T22:00:00Z,False,13
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2025-11-20T15:00:00Z,False,1
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2025-11-23T16:00:00Z,False,34
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2025-12-07T21:00:00Z,False,16
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2025-12-11T19:00:00Z,True,19
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-01-30T17:00:00Z,False,24
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-02-02T01:00:00Z,False,48
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-02-09T00:00:00Z,True,50
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-02-13T18:00:00Z,True,35
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-03-09T17:00:00Z,False,21
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-03-19T00:00:00Z,False,46
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-03-19T23:00:00Z,True,15
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-03-24T23:00:00Z,False,4
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-03-29T19:00:00Z,True,38
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-03-30T16:00:00Z,False,38
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-04-03T20:00:00Z,False,28
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-04-08T19:00:00Z,True,41
15,36,TX,False,2025-08-12,15,2025-08-12,mobile,False,2026-04-21T20:00:00Z,False,16
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-09-10T17:00:00Z,False,12
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-09-14T21:00:00Z,False,33
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-09-28T14:00:00Z,False,8
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-09-29T18:00:00Z,False,45
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-10-02T16:00:00Z,False,38
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-10-06T14:00:00Z,False,25
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-10-19T16:00:00Z,False,34
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-10-31T13:00:00Z,False,21
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-11-01T18:00:00Z,False,5
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-11-04T14:00:00Z,False,12
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-11-08T00:00:00Z,True,50
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-12-06T17:00:00Z,False,16
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-12-10T00:00:00Z,False,42
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2025-12-11T22:00:00Z,True,47
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-01-02T14:00:00Z,False,47
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-01-08T22:00:00Z,False,45
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-01-09T20:00:00Z,False,38
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-01-16T22:00:00Z,False,5
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-01-19T21:00:00Z,True,26
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-02-06T17:00:00Z,True,32
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-02-11T17:00:00Z,True,17
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-02-14T15:00:00Z,False,40
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-02-21T16:00:00Z,False,1
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-03-03T22:00:00Z,True,37
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-03-05T22:00:00Z,False,38
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-03-07T19:00:00Z,False,45
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-03-13T18:00:00Z,False,27
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-03-21T21:00:00Z,True,37
16,56,FL,False,2025-08-28,16,2025-08-28,internet,True,2026-04-09T21:00:00Z,True,46
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-06-30T15:00:00Z,False,36
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-07-02T16:00:00Z,False,10
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-07-14T18:00:00Z,False,35
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-07-31T12:00:00Z,False,33
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-09-02T17:00:00Z,False,49
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-09-03T19:00:00Z,False,39
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-09-13T14:00:00Z,False,5
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-09-16T20:00:00Z,False,23
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-09-24T23:00:00Z,False,30
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-09-28T14:00:00Z,False,50
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-09-29T22:00:00Z,False,4
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-10-14T13:00:00Z,False,41
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-10-28T00:00:00Z,True,12
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-11-17T15:00:00Z,False,28
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-11-24T17:00:00Z,False,39
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-12-09T13:00:00Z,False,4
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2025-12-24T19:00:00Z,True,5
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-01-06T19:00:00Z,False,18
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-01-09T17:00:00Z,False,9
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-01-19T19:00:00Z,False,2
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-02-04T19:00:00Z,False,8
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-02-06T19:00:00Z,True,48
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-02-16T22:00:00Z,False,17
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-02-18T19:00:00Z,True,10
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-02-21T18:00:00Z,True,22
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-02-26T14:00:00Z,False,12
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-03-08T00:00:00Z,True,19
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-03-21T23:00:00Z,True,30
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-03-25T23:00:00Z,False,46
17,43,GA,True,2025-06-25,17,2025-06-25,mobile,True,2026-03-29T19:00:00Z,False,29
